,sentence,words,words_tag
6608,가장 저렴한 맛을 소 갈비 찜 양념 소스랑 동광 가자미식해는 어느 위치에서 파는지 확인해줘,"['가장', ' ', '저렴한', ' ', '맛을', ' ', '소', ' ', '갈비', ' ', '찜', ' ', '양념', ' ', '소스', '랑', ' ', '동광', ' ', '가자미식해', '는', ' ', '어느', ' ', '위치에서', ' ', '파는지', ' ', '확인해줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6609,가장 저렴한 피코크 전통 일본식 치킨 커리 가그린 쿨키스 캔디 사탕은 어느 위치에서 파는지 검색해줘,"['가장', ' ', '저렴한', ' ', '피코크', ' ', '전통', ' ', '일본식', ' ', '치킨', ' ', '커리', ' ', '가그린', ' ', '쿨키스', ' ', '캔디', ' ', '사탕', '은', ' ', '어느', ' ', '위치에서', ' ', '파는지', ' ', '검색해줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', 'PRDG_B', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6610,가장 저렴한 아몬드 오리지널 우유와 피코크 솜절미 과자는 어느 위치에서 파는지 찾아줘,"['가장', ' ', '저렴한', ' ', '아몬드', ' ', '오리지널', ' ', '우유', '와', ' ', '피코크', ' ', '솜절미', ' ', '과자', '는', ' ', '어느', ' ', '위치에서', ' ', '파는지', ' ', '찾아줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', 'PRDG_B', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', 'PRDG_B', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6611,가장 저렴한 우유 240ML와 더 엑설런트디저트는 어느 위치에서 파는지 알아,"['가장', ' ', '저렴한', ' ', '우유', ' ', '240ML', '와', ' ', '더', ' ', '엑설런트디저트', '는', ' ', '어느', ' ', '위치에서', ' ', '파는지', ' ', '알아']","['-', '-', '-', '-', 'PRDG_B', '-', 'PRD_B', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6612,가장 저렴한 머핀 냉동빵과 매일 멸균 우유는 어느 위치에서 파는지 안내해줘,"['가장', ' ', '저렴한', ' ', '머핀', ' ', '냉동빵', '과', ' ', '매일', ' ', '멸균', ' ', '우유', '는', ' ', '어느', ' ', '위치에서', ' ', '파는지', ' ', '안내해줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', 'PRDG_B', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6613,가장 저렴한 우유 180ML와 춘천신선한입닭갈비는 어느 위치에서 파는지 말해줘,"['가장', ' ', '저렴한', ' ', '우유', ' ', '180ML', '와', ' ', '춘천신선한입닭갈비', '는', ' ', '어느', ' ', '위치에서', ' ', '파는지', ' ', '말해줘']","['-', '-', '-', '-', 'PRDG_B', '-', 'PRD_B', '-', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6614,가장 저렴한 김해축협 한우 한돈 양념육과 피코크 만두연구소 평양왕만두는 어느 위치에서 살 수 있는지 알려줘,"['가장', ' ', '저렴한', ' ', '김해축협', ' ', '한우', ' ', '한돈', ' ', '양념육', '과', ' ', '피코크', ' ', '만두연구소', ' ', '평양왕만두', '는', ' ', '어느', ' ', '위치에서', ' ', '살', ' ', '수', ' ', '있는지', ' ', '알려줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6615,가장 저렴한 피코크 다섯가지 곡물로 만든 오곡 초코볼과 독일 통호밀빵 선플라워씨드는 어느 위치에서 살 수 있는지 확인해줘,"['가장', ' ', '저렴한', ' ', '피코크', ' ', '다섯가지', ' ', '곡물로', ' ', '만든', ' ', '오곡', ' ', '초코볼', '과', ' ', '독일', ' ', '통호밀빵', ' ', '선플라워씨드', '는', ' ', '어느', ' ', '위치에서', ' ', '살', ' ', '수', ' ', '있는지', ' ', '확인해줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6616,가장 저렴한 미니 프레첼 맛 과자 나래식품 갈치젓은 어느 위치에서 살 수 있는지 검색해줘,"['가장', ' ', '저렴한', ' ', '미니', ' ', '프레첼', ' ', '맛', ' ', '과자', ' ', '나래식품', ' ', '갈치젓', '은', ' ', '어느', ' ', '위치에서', ' ', '살', ' ', '수', ' ', '있는지', ' ', '검색해줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', 'PRDG_B', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6617,가장 저렴한 아미고 과자와 참다올 백김치는 어느 위치에서 살 수 있는지 찾아줘,"['가장', ' ', '저렴한', ' ', '아미고', ' ', '과자', '와', ' ', '참다올', ' ', '백김치', '는', ' ', '어느', ' ', '위치에서', ' ', '살', ' ', '수', ' ', '있는지', ' ', '찾아줘']","['-', '-', '-', '-', 'PRD_B', '-', 'PRDG_B', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6618,가장 저렴한 통오리 한마리와 무항생제 우유는 어느 위치에서 살 수 있는지 알아,"['가장', ' ', '저렴한', ' ', '통오리', ' ', '한마리', '와', ' ', '무항생제', ' ', '우유', '는', ' ', '어느', ' ', '위치에서', ' ', '살', ' ', '수', ' ', '있는지', ' ', '알아']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', 'PRD_B', '-', 'PRDG_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6619,가장 저렴한 과자 125G 동원 해물모듬완자는 어느 위치에서 살 수 있는지 안내해줘,"['가장', ' ', '저렴한', ' ', '과자', ' ', '125G', ' ', '동원', ' ', '해물모듬완자', '는', ' ', '어느', ' ', '위치에서', ' ', '살', ' ', '수', ' ', '있는지', ' ', '안내해줘']","['-', '-', '-', '-', 'PRDG_B', '-', 'PRD_B', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6620,가장 저렴한 오울트리 바나나칩이랑 옛날 쌀떡국은 어느 위치에서 살 수 있는지 말해줘,"['가장', ' ', '저렴한', ' ', '오울트리', ' ', '바나나칩', '이랑', ' ', '옛날', ' ', '쌀떡국', '은', ' ', '어느', ' ', '위치에서', ' ', '살', ' ', '수', ' ', '있는지', ' ', '말해줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6621,가장 저렴한 과자 40G 명가일품 반한 포기김치는 어느 위치에서 찾을 수 있는지 알려줘,"['가장', ' ', '저렴한', ' ', '과자', ' ', '40G', ' ', '명가일품', ' ', '반한', ' ', '포기김치', '는', ' ', '어느', ' ', '위치에서', ' ', '찾을', ' ', '수', ' ', '있는지', ' ', '알려줘']","['-', '-', '-', '-', 'PRDG_B', '-', 'PRD_B', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6622,가장 저렴한 김치 1500G짜리 삼층치즈 크림은 어느 위치에서 찾을 수 있는지 확인해줘,"['가장', ' ', '저렴한', ' ', '김치', ' ', '1500G짜리', ' ', '삼층치즈', ' ', '크림', '은', ' ', '어느', ' ', '위치에서', ' ', '찾을', ' ', '수', ' ', '있는지', ' ', '확인해줘']","['-', '-', '-', '-', 'PRDG_B', '-', 'PRD_B', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6623,가장 저렴한 사과 청매실 고추장 장아찌는 어느 위치에서 찾을 수 있는지 검색해줘,"['가장', ' ', '저렴한', ' ', '사과', ' ', '청매실', ' ', '고추장', ' ', '장아찌', '는', ' ', '어느', ' ', '위치에서', ' ', '찾을', ' ', '수', ' ', '있는지', ' ', '검색해줘']","['-', '-', '-', '-', 'PRD_B', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6624,가장 저렴한 누리원 맛김치랑 프란시아 리코타 치즈는 어느 위치에서 찾을 수 있는지 찾아줘,"['가장', ' ', '저렴한', ' ', '누리원', ' ', '맛김치', '랑', ' ', '프란시아', ' ', '리코타', ' ', '치즈', '는', ' ', '어느', ' ', '위치에서', ' ', '찾을', ' ', '수', ' ', '있는지', ' ', '찾아줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', 'PRDG_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6625,가장 저렴한 파스퇴르 엘비 우유와 조청유과 과자는 어느 위치에서 찾을 수 있는지 알아,"['가장', ' ', '저렴한', ' ', '파스퇴르', ' ', '엘비', ' ', '우유', '와', ' ', '조청유과', ' ', '과자', '는', ' ', '어느', ' ', '위치에서', ' ', '찾을', ' ', '수', ' ', '있는지', ' ', '알아']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', 'PRDG_B', '-', '-', 'PRD_B', '-', 'PRDG_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6626,가장 저렴한 우엉피클 제주 불고기는 어느 위치에서 찾을 수 있는지 안내해줘,"['가장', ' ', '저렴한', ' ', '우엉피클', ' ', '제주', ' ', '불고기', '는', ' ', '어느', ' ', '위치에서', ' ', '찾을', ' ', '수', ' ', '있는지', ' ', '안내해줘']","['-', '-', '-', '-', 'PRD_B', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6627,가장 저렴한 피코크 당근 케익 닭가슴살 스테이크 야채맛은 어느 위치에서 찾을 수 있는지 말해줘,"['가장', ' ', '저렴한', ' ', '피코크', ' ', '당근', ' ', '케익', ' ', '닭가슴살', ' ', '스테이크', ' ', '야채맛', '은', ' ', '어느', ' ', '위치에서', ' ', '찾을', ' ', '수', ' ', '있는지', ' ', '말해줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6628,가장 저렴한 창란 기획상품 레알감자 과자는 어느 위치에서 구할 수 있는지 알려줘,"['가장', ' ', '저렴한', ' ', '창란', ' ', '기획상품', ' ', '레알감자', ' ', '과자', '는', ' ', '어느', ' ', '위치에서', ' ', '구할', ' ', '수', ' ', '있는지', ' ', '알려줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', 'PRD_B', '-', 'PRDG_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6629,가장 저렴한 밤식빵과 치즈육포는 어느 위치에서 구할 수 있는지 확인해줘,"['가장', ' ', '저렴한', ' ', '밤식빵', '과', ' ', '치즈육포', '는', ' ', '어느', ' ', '위치에서', ' ', '구할', ' ', '수', ' ', '있는지', ' ', '확인해줘']","['-', '-', '-', '-', 'PRD_B', '-', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6630,가장 저렴한 씨제이 고메 만두와 우유 150G은 어느 위치에서 구할 수 있는지 검색해줘,"['가장', ' ', '저렴한', ' ', '씨제이', ' ', '고메', ' ', '만두', '와', ' ', '우유', ' ', '150G', '은', ' ', '어느', ' ', '위치에서', ' ', '구할', ' ', '수', ' ', '있는지', ' ', '검색해줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', 'PRDG_B', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6631,가장 저렴한 순두부찌개 기획 비비고 백김치는 어느 위치에서 구할 수 있는지 찾아줘,"['가장', ' ', '저렴한', ' ', '순두부찌개', ' ', '기획', ' ', '비비고', ' ', '백김치', '는', ' ', '어느', ' ', '위치에서', ' ', '구할', ' ', '수', ' ', '있는지', ' ', '찾아줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6632,가장 저렴한 치즈 300G와 사탕 12G은 어느 위치에서 구할 수 있는지 알아,"['가장', ' ', '저렴한', ' ', '치즈', ' ', '300G', '와', ' ', '사탕', ' ', '12G', '은', ' ', '어느', ' ', '위치에서', ' ', '구할', ' ', '수', ' ', '있는지', ' ', '알아']","['-', '-', '-', '-', 'PRDG_B', '-', 'PRD_B', '-', '-', 'PRDG_B', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6633,가장 저렴한 통살생선까스 피터스 플레인 베이글은 어느 위치에서 구할 수 있는지 안내해줘,"['가장', ' ', '저렴한', ' ', '통살생선까스', ' ', '피터스', ' ', '플레인', ' ', '베이글', '은', ' ', '어느', ' ', '위치에서', ' ', '구할', ' ', '수', ' ', '있는지', ' ', '안내해줘']","['-', '-', '-', '-', 'PRD_B', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6634,가장 저렴한 메추리알간장조림 오뚜기 짜장면은 어느 위치에서 구할 수 있는지 말해줘,"['가장', ' ', '저렴한', ' ', '메추리알간장조림', ' ', '오뚜기', ' ', '짜장면', '은', ' ', '어느', ' ', '위치에서', ' ', '구할', ' ', '수', ' ', '있는지', ' ', '말해줘']","['-', '-', '-', '-', 'PRD_B', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6635,가장 저렴한 자주 브라운 별사탕이랑 콘치 과자는 어느 위치에서 볼 수 있는지 알려줘,"['가장', ' ', '저렴한', ' ', '자주', ' ', '브라운', ' ', '별사탕', '이랑', ' ', '콘치', ' ', '과자', '는', ' ', '어느', ' ', '위치에서', ' ', '볼', ' ', '수', ' ', '있는지', ' ', '알려줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', 'PRD_B', '-', 'PRDG_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6636,가장 저렴한 과자 90G 마포서서갈비양념 소등심로스는 어느 위치에서 볼 수 있는지 확인해줘,"['가장', ' ', '저렴한', ' ', '과자', ' ', '90G', ' ', '마포서서갈비양념', ' ', '소등심로스', '는', ' ', '어느', ' ', '위치에서', ' ', '볼', ' ', '수', ' ', '있는지', ' ', '확인해줘']","['-', '-', '-', '-', 'PRDG_B', '-', 'PRD_B', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6637,가장 저렴한 오리온 오감자딥 양념바베큐랑 시나몬슈가 페스트리스틱은 어느 위치에서 볼 수 있는지 검색해줘,"['가장', ' ', '저렴한', ' ', '오리온', ' ', '오감자딥', ' ', '양념바베큐', '랑', ' ', '시나몬슈가', ' ', '페스트리스틱', '은', ' ', '어느', ' ', '위치에서', ' ', '볼', ' ', '수', ' ', '있는지', ' ', '검색해줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6638,가장 저렴한 한입가득 군만두와 삼립 냉동 허니버터브레드는 어느 위치에서 볼 수 있는지 찾아줘,"['가장', ' ', '저렴한', ' ', '한입가득', ' ', '군만두', '와', ' ', '삼립', ' ', '냉동', ' ', '허니버터브레드', '는', ' ', '어느', ' ', '위치에서', ' ', '볼', ' ', '수', ' ', '있는지', ' ', '찾아줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6639,가장 저렴한 피코크 잔슨빌 폴리쉬 소시지 롯데 에센브런치 비엔나 리얼치즈는 어느 위치에서 볼 수 있는지 알아,"['가장', ' ', '저렴한', ' ', '피코크', ' ', '잔슨빌', ' ', '폴리쉬', ' ', '소시지', ' ', '롯데', ' ', '에센브런치', ' ', '비엔나', ' ', '리얼치즈', '는', ' ', '어느', ' ', '위치에서', ' ', '볼', ' ', '수', ' ', '있는지', ' ', '알아']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6640,가장 저렴한 노브랜드 칩 과자와 고향만두는 어느 위치에서 볼 수 있는지 안내해줘,"['가장', ' ', '저렴한', ' ', '노브랜드', ' ', '칩', ' ', '과자', '와', ' ', '고향만두', '는', ' ', '어느', ' ', '위치에서', ' ', '볼', ' ', '수', ' ', '있는지', ' ', '안내해줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', 'PRDG_B', '-', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6641,가장 저렴한 매일유업 알라슬라이스 고다 치즈와 위니비니엑스스누피 썸머스위츠미니웜즈구미는 어느 위치에서 볼 수 있는지 말해줘,"['가장', ' ', '저렴한', ' ', '매일유업', ' ', '알라슬라이스', ' ', '고다', ' ', '치즈', '와', ' ', '위니비니엑스스누피', ' ', '썸머스위츠미니웜즈구미', '는', ' ', '어느', ' ', '위치에서', ' ', '볼', ' ', '수', ' ', '있는지', ' ', '말해줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', 'PRDG_B', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6642,가장 저렴한 안흥식품 고소한 할매찹쌀 호떡 청보마을 계명대학 프리미엄 발효 낫또는 어느 위치에 진열 되어있는지 알려줘,"['가장', ' ', '저렴한', ' ', '안흥식품', ' ', '고소한', ' ', '할매찹쌀', ' ', '호떡', ' ', '청보마을', ' ', '계명대학', ' ', '프리미엄', ' ', '발효', ' ', '낫또', '는', ' ', '어느', ' ', '위치에', ' ', '진열', ' ', '되어있는지', ' ', '알려줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6643,가장 저렴한 나주고깃간 갈비찜과 미성 머쉬멜로우는 어느 위치에 진열 되어있는지 확인해줘,"['가장', ' ', '저렴한', ' ', '나주고깃간', ' ', '갈비찜', '과', ' ', '미성', ' ', '머쉬멜로우', '는', ' ', '어느', ' ', '위치에', ' ', '진열', ' ', '되어있는지', ' ', '확인해줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6644,가장 저렴한 삼양 핵불닭 떡볶이 용기와 김치 500G짜리는 어느 위치에 진열 되어있는지 검색해줘,"['가장', ' ', '저렴한', ' ', '삼양', ' ', '핵불닭', ' ', '떡볶이', ' ', '용기', '와', ' ', '김치', ' ', '500G짜리', '는', ' ', '어느', ' ', '위치에', ' ', '진열', ' ', '되어있는지', ' ', '검색해줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', 'PRDG_B', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6645,가장 저렴한 피코크 조선호텔 포기김치 자주 점보달고나는 어느 위치에 진열 되어있는지 찾아줘,"['가장', ' ', '저렴한', ' ', '피코크', ' ', '조선호텔', ' ', '포기김치', ' ', '자주', ' ', '점보달고나', '는', ' ', '어느', ' ', '위치에', ' ', '진열', ' ', '되어있는지', ' ', '찾아줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6646,가장 저렴한 권기옥명인 한우볶음고추장 우유 150G은 어느 위치에 진열 되어있는지 알아,"['가장', ' ', '저렴한', ' ', '권기옥명인', ' ', '한우볶음고추장', ' ', '우유', ' ', '150G', '은', ' ', '어느', ' ', '위치에', ' ', '진열', ' ', '되어있는지', ' ', '알아']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', '-', 'PRDG_B', '-', 'PRD_B', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
6647,가장 저렴한 닭가슴살 수제 소시지랑 피코크 조선호텔 맛김치는 어느 위치에 진열 되어있는지 안내해줘,"['가장', ' ', '저렴한', ' ', '닭가슴살', ' ', '수제', ' ', '소시지', '랑', ' ', '피코크', ' ', '조선호텔', ' ', '맛김치', '는', ' ', '어느', ' ', '위치에', ' ', '진열', ' ', '되어있는지', ' ', '안내해줘']","['-', '-', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', 'PRD_B', 'PRD_I', 'PRD_I', 'PRD_I', 'PRD_I', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']"
